category,algorithm,language,time_s,energy_j,power_w,std_time_s,std_energy_j,std_power_w,n_runs,sem_time_s,sem_energy_j,sem_power_w,cv_time_pct,cv_energy_pct,platform,edp,aei,n_energy_local,n_time_local,ges_local,ges_global,rank_in_category,rank_in_algorithm,rank_in_cat_algo
memory_intensive_and_allocation_heavy,tree_traversal,cpp,0.0025984453,0.2134396,82.21692909999999,0.0001133058214931,0.0099302015331456,4.0190238824481685,10,3.583044680747546e-05,0.0031402054469236,1.270926943914903,4.360523636696569,4.652464459803002,intel,0.00055461112545388,1803.0651642294856,0.00091905240190972,0.0002902022287096659,0.0006046273153096929,0.004450599639272285,13.0,4.0,4.0
memory_intensive_and_allocation_heavy,tree_traversal,go,0.0025767316,0.2055233,80.2797911,0.0003479155205608,0.0200068948340315,6.9016458146710775,10,0.0001100205478295,0.0063267356582996,2.182492037812894,13.502202579457276,9.73461151802817,intel,0.00052957838164628,1888.294603135684,0.0005832779103029152,0.00027930859406680956,0.00043129325218486237,0.004281124838624195,10.0,3.0,3.0
memory_intensive_and_allocation_heavy,tree_traversal,java,0.0284256917999999,0.7462934000000001,26.2217673,0.0008277576913169,0.0769569900473995,2.314960862450982,10,0.0002617599655284,0.0243359370420691,0.7320549019492864,2.9120054390970744,10.311894765168704,intel,0.021213906180774046,47.138890474885294,0.023520357783938413,0.013247578779089572,0.018383968281513993,0.01911555235531038,21.0,5.0,5.0
memory_intensive_and_allocation_heavy,tree_traversal,rust,0.002253571,0.1948909999999999,86.5038622,9.350493008867972e-05,0.016108960874136,6.626697084310616,10,2.95688551535038e-05,0.0050941007100806,2.09554561504184,4.149189445936237,8.26562584939069,intel,0.0004392007057609997,2276.8633722191034,0.00013230269118400158,0.00011718083567619995,0.00012474176343010076,0.004014200606600988,2.0,2.0,2.0
memory_intensive_and_allocation_heavy,word_frequency_counter,c,0.0027451361,0.2135371,77.8403155,0.0001916461598754,0.0180034528567901,4.891262691215776,10,6.060383700310477e-05,0.0056931916774922,1.546753073844671,6.981299028321547,8.431065541674116,intel,0.00058618840189931,1705.9361747177159,0.0009231879213988328,0.0003637961339707813,0.000643492027684807,0.004472262249081053,14.0,1.0,1.0
memory_intensive_and_allocation_heavy,word_frequency_counter,cpp,0.0032069293,0.2214105,69.0822754,0.0001499742389227,0.0108098116773605,2.6779012725077216,10,4.742601853461404e-05,0.0034183625977944,0.8468267370187643,4.676568296118704,4.882248889443145,intel,0.0007100478197776501,1408.3558489245806,0.0012571427844304275,0.0005954750464249184,0.0009263089154276729,0.004699668463665278,19.0,3.0,3.0
memory_intensive_and_allocation_heavy,word_frequency_counter,go,0.0036388124,0.2348628,64.6569484,0.0001314765160291,0.0123710605922765,4.688101575111832,10,4.1576524947565726e-05,0.0039120728543545,1.4825078879576334,3.613171045287204,5.267356342629203,intel,0.00085462166893872,1170.1084074334467,0.0018277299518498294,0.0008121482389174052,0.0013199390953836172,0.005040465188322494,20.0,4.0,4.0
memory_intensive_and_allocation_heavy,word_frequency_counter,java,0.0384286715,1.0284945,26.907660900000003,0.0068583449371911,0.159662664048125,2.4036768963349777,10,0.0021687990980608,0.0504897675682354,0.7601093751542966,17.846947785304373,15.52392006453365,intel,0.03952367728005675,25.301289475526357,0.03549008238803135,0.018266014429932493,0.02687804840898192,0.026390820598590634,24.0,5.0,5.0
memory_intensive_and_allocation_heavy,word_frequency_counter,rust,0.0028219375,0.2183467,77.5160115,0.0002234761269508,0.016357498729261,4.915988720453592,10,7.066935638375695e-05,0.0051726952807774,1.5545721308330127,7.919244382656676,7.491525509321219,intel,0.0006161607407312499,1622.9531255321715,0.0011271899166279277,0.00040232694132557803,0.0007647584289767528,0.004583731657981428,18.0,2.0,2.0
string_and_text_processing,anagram_checker,c,0.1910825073,4.1143574,21.5433062,0.0069766556495103,0.1032091519792052,0.4652969022242799,10,0.0022062122303134,0.0326375995628763,0.147139799924939,3.6511220980353545,2.5085120699335746,intel,0.7861817279203092,1.2719705438147304,0.16637876098987797,0.09485153942271377,0.13061515020629588,0.11173067106029524,21.0,1.0,1.0
